symbol,date,price
AAPL,2019,43.76
AAPL,2019,44.17
AAPL,2019,44.21
AAPL,2019,44.05
AAPL,2019,43.75
AAPL,2019,44.53
AAPL,2019,44.60
AAPL,2019,44.74
AAPL,2019,43.88
AAPL,2019,43.13
AAPL,2019,42.77
AAPL,2019,42.96
AAPL,2019,43.11
AAPL,2019,43.25
AAPL,2019,41.84
AAPL,2019,41.09
AAPL,2019,40.68
AAPL,2019,39.10
AAPL,2019,38.79
AAPL,2019,39.89
AAPL,2019,40.76
AAPL,2019,39.12
AAPL,2019,40.13
AAPL,2019,41.95
AAPL,2019,41.86
AAPL,2019,41.74
AAPL,2019,41.99
AAPL,2019,42.88
AAPL,2019,42.78
AAPL,2019,43.56
AAPL,2019,44.26
AAPL,2019,44.25
AAPL,2019,44.62
AAPL,2019,44.82
AAPL,2019,44.78
AAPL,2019,44.05
AAPL,2019,44.27
AAPL,2019,43.82
AAPL,2019,43.57
AAPL,2019,43.58
AAPL,2019,43.59
AAPL,2019,43.75
AAPL,2019,43.26
AAPL,2019,43.06
AAPL,2019,43.07
AAPL,2019,42.31
AAPL,2019,42.77
AAPL,2019,42.65
AAPL,2019,42.64
AAPL,2019,43.75
AAPL,2019,43.75
AAPL,2019,43.59
AAPL,2019,43.64
AAPL,2019,44.11
AAPL,2019,43.49
AAPL,2019,43.06
AAPL,2019,43.07
AAPL,2019,42.93
AAPL,2019,43.17
AAPL,2019,42.34
AAPL,2019,42.33
AAPL,2019,42.25
AAPL,2019,42.41
AAPL,2019,42.45
AAPL,2019,42.76
AAPL,2019,42.96
AAPL,2019,42.37
AAPL,2019,43.27
AAPL,2019,43.52
AAPL,2019,43.74
AAPL,2019,43.74
AAPL,2019,43.29
AAPL,2019,42.50
AAPL,2019,42.54
AAPL,2019,42.78
AAPL,2019,42.27
AAPL,2019,42.84
AAPL,2019,43.49
AAPL,2019,43.67
AAPL,2019,43.97
AAPL,2019,44.06
AAPL,2019,43.70
AAPL,2019,43.56
AAPL,2019,43.13
AAPL,2019,42.03
AAPL,2019,41.72
AAPL,2019,42.26
AAPL,2019,41.68
AAPL,2019,40.76
AAPL,2019,39.35
AAPL,2019,39.10
AAPL,2019,39.28
AAPL,2019,39.04
AAPL,2019,39.06
AAPL,2019,39.00
AAPL,2019,39.94
AAPL,2019,40.12
AAPL,2019,39.97
AAPL,2019,39.25
AAPL,2019,39.00
AAPL,2019,39.14
AAPL,2019,38.98
AAPL,2019,38.96
